fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Är Helagsfjället högre eller lägre än Kinnekulle?;Helagsfjället;Kinnekulle;1797;306;meter;Hur många meter skiljer det?
Har Borås större eller mindre folkmängd än Göteborg? (2023);Borås;Göteborg;73152;674529;invånare;Hur många invånare skiljer det?
Har Malmö större eller mindre folkmängd än Visby? (2023);Malmö;Visby;339316;26305;invånare;Hur många invånare skiljer det?
Har Göteborg större eller mindre folkmängd än Umeå? (2023);Göteborg;Umeå;674529;93292;invånare;Hur många invånare skiljer det?
Har Uppsala större eller mindre folkmängd än Kiruna? (2023);Uppsala;Kiruna;166698;17002;invånare;Hur många invånare skiljer det?
Har Malmö större eller mindre folkmängd än Lund? (2023);Malmö;Lund;339316;94703;invånare;Hur många invånare skiljer det?
Har Storsjön i Jämtland större eller mindre yta än sjön Bolmen?;Storsjön;Bolmen;456;173;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är vägavståndet Göteborg–Kiruna längre eller kortare än Göteborg–Malmö?;Göteborg–Kiruna;Göteborg–Malmö;1540;273;kilometer;Hur många kilometer skiljer det?
Har Öland större eller mindre yta än Orust?;Öland;Orust;1342;345;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Norrköping större eller mindre folkmängd än Helsingborg? (2023);Norrköping;Helsingborg;98150;115910;invånare;Hur många invånare skiljer det?
Har Jönköping större eller mindre folkmängd än Linköping? (2023);Jönköping;Linköping;102150;116734;invånare;Hur många invånare skiljer det?
Har sjön Siljan större eller mindre yta än Torneträsk?;Siljan;Torneträsk;292;330;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Halmstad större eller mindre folkmängd än Lund? (2023);Halmstad;Lund;70740;94703;invånare;Hur många invånare skiljer det?
Är Helagsfjället högre eller lägre än fjället Sylarna?;Helagsfjället;Sylarna;1797;1743;meter;Hur många meter skiljer det?
Har Eskilstuna större eller mindre folkmängd än Karlstad? (2023);Eskilstuna;Karlstad;69948;67122;invånare;Hur många invånare skiljer det?
Är Indalsälven längre eller kortare än Ljusnan?;Indalsälven;Ljusnan;430;443;kilometer;Hur många kilometer skiljer det?
Har Sundsvall större eller mindre folkmängd än Gävle? (2023);Sundsvall;Gävle;58813;79004;invånare;Hur många invånare skiljer det?
Har Varberg större eller mindre folkmängd än Falun? (2023);Varberg;Falun;36327;39492;invånare;Hur många invånare skiljer det?
Har Kalmar större eller mindre folkmängd än Växjö? (2023);Kalmar;Växjö;41852;71282;invånare;Hur många invånare skiljer det?
Har Umeå större eller mindre folkmängd än Skellefteå? (2023);Umeå;Skellefteå;91916;36388;invånare;Hur många invånare skiljer det?
Har Trollhättan större eller mindre folkmängd än Eskilstuna? (2023);Trollhättan;Eskilstuna;50502;69948;invånare;Hur många invånare skiljer det?
Har ön Lidingö större eller mindre yta än Värmdö?;Lidingö;Värmdö;30,65;181;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Emån längre eller kortare än Vindelälven?;Emån;Vindelälven;229;453;kilometer;Hur många kilometer skiljer det?
Har ön Visingsö större eller mindre yta än Tjörn?;Visingsö;Tjörn;25;147;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har ön Hisingen större eller mindre yta än Visingsö?;Hisingen;Visingsö;199;25;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Sarek nationalpark större eller mindre yta än Färnebofjärdens nationalpark?;Sarek;Färnebofjärden;197000;10100;hektar;Hur många hektar skiljer det?
Har Stockholm större eller mindre folkmängd än Visby? (2023);Stockholm;Visby;1652895;26305;invånare;Hur många invånare skiljer det?
Har Gotland större eller mindre yta än ön Ven?;Gotland;Ven;3134;7,5;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Kebnekaise högre eller lägre än Söderåsen, Skånes högsta punkt?;Kebnekaise;Söderåsen;2097;212;meter;Hur många meter skiljer det?
Har Vänern större eller mindre yta än Storsjön i Jämtland?;Vänern;Storsjön;5650;456;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Stockholm större eller mindre folkmängd än Östersund? (2023);Stockholm;Östersund;1652895;55493;invånare;Hur många invånare skiljer det?
Är Kebnekaise högre eller lägre än Kinnekulle?;Kebnekaise;Kinnekulle;2097;306;meter;Hur många meter skiljer det?
Är Ölandsbron längre eller kortare än Öresundsbron?;Ölandsbron;Öresundsbron;6072;7845;meter;Hur många meter skiljer det?
Har Öland större eller mindre yta än Gotland?;Öland;Gotland;1342;3134;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är Klarälven längre eller kortare än Göta älv?;Klarälven;Göta älv;460;93;kilometer;Hur många kilometer skiljer det?
Har Göteborg större eller mindre folkmängd än Linköping? (2023);Göteborg;Linköping;674529;115682;invånare;Hur många invånare skiljer det?
Är Globen högre eller lägre än Karlatornet i Göteborg?;Globen;Karlatornet;85;246;meter;Hur många meter skiljer det?
Har Mälaren större eller mindre yta än Hjälmaren?;Mälaren;Hjälmaren;1074;484;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är avståndet Stockholm–Göteborg längre eller kortare än Stockholm–Kiruna?;Stockholm–Göteborg;Stockholm–Kiruna;397;954;kilometer;Hur många kilometer skiljer det?
Är Hjälmaren djupare eller grundare än Vättern?;Hjälmaren;Vättern;20;120;meter;Hur många meter skiljer det?
Är Dalälven längre eller kortare än Klarälven?;Dalälven;Klarälven;520;460;kilometer;Hur många kilometer skiljer det?
Har Helsingborg större eller mindre folkmängd än Malmö? (2023);Helsingborg;Malmö;113828;339316;invånare;Hur många invånare skiljer det?
Har Mälaren större eller mindre yta än Vättern?;Mälaren;Vättern;1074;1893;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är avståndet Malmö–Kiruna längre eller kortare än Göteborg–Malmö?;Malmö–Kiruna;Göteborg–Malmö;1412;242;kilometer;Hur många kilometer skiljer det?
Har Östersund större eller mindre folkmängd än Uppsala? (2023);Östersund;Uppsala;55493;166698;invånare;Hur många invånare skiljer det?
Är Ölandsbron längre eller kortare än Sundsvallsbron?;Ölandsbron;Sundsvallsbron;6072;2109;meter;Hur många meter skiljer det?
Är Göta älv längre eller kortare än Lule älv?;Göta älv;Lule älv;93;461;kilometer;Hur många kilometer skiljer det?
Har Gotland större eller mindre yta än landskapet Skåne?;Gotland;Skåne;3134;10963;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Är avståndet Stockholm–Kiruna längre eller kortare än Sveriges längd från norr till söder?;Stockholm–Kiruna;Sveriges längd norr–söder;954;1572;kilometer;Hur många kilometer skiljer det?
Har Örebro större eller mindre folkmängd än Linköping? (2023);Örebro;Linköping;126604;115682;invånare;Hur många invånare skiljer det?
Regerade Oscar II fler eller färre år än Gustav III?;Oscar II;Gustav III;35;21;år;Hur många år skiljer det i regeringstid?
Varade trettioåriga kriget fler eller färre år än stora nordiska kriget?;Trettioåriga kriget;Stora nordiska kriget;30;21;år;Hur många år skiljer det?
Är Visby ringmur längre än den är hög?;Visby ringmurs längd;Visby ringmurs höjd;3400;11;meter;Hur många meter skiljer det?
Hade Sverige fler eller färre invånare år 1900 än år 1800?;Sverige år 1900;Sverige år 1800;5,1;2,3;miljoner invånare;Hur många miljoner invånare skiljer det?
Regerade Gustaf V fler eller färre år än Karl XV?;Gustaf V;Karl XV;43;13;år;Hur många år skiljer det i regeringstid?
Regerade Karl XIV Johan fler eller färre år än Oscar I?;Karl XIV Johan;Oscar I;26;15;år;Hur många år skiljer det i regeringstid?
Är Vänern större eller mindre än Mälaren till ytan?;Vänern;Mälaren;5650;1140;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Var drottning Kristina äldre eller yngre när hon abdikerade än när hon blev drottning?;Kristina vid abdikationen;Kristina vid trontillträdet;27;5;år;Hur många år skiljer det i ålder?
Är en basketboll större eller mindre i omkrets än en fotboll?;Basketboll;Fotboll;75;70;centimeter;Hur många centimeter skiljer det?
Regerade Gustav III fler eller färre år än Gustaf V?;Gustav III;Gustaf V;21;43;år;Hur många år skiljer det i regeringstid?
Är Linköpings domkyrka högre eller lägre än Uppsala domkyrka?;Linköpings domkyrka;Uppsala domkyrka;107;118;meter;Hur många meter skiljer det i höjd?
Regerade Oscar I fler eller färre år än Oscar II?;Oscar I;Oscar II;15;35;år;Hur många år skiljer det i regeringstid?
Regerade Karl XV fler eller färre år än Karl XIV Johan?;Karl XV;Karl XIV Johan;13;26;år;Hur många år skiljer det i regeringstid?
Regerade drottning Kristina fler eller färre år än Karl XI?;Drottning Kristina;Karl XI;22;37;år;Hur många år skiljer det i regeringstid?
Är en basketplan längre eller kortare än en tennisbana?;Basketplan;Tennisbana;28;24;meter;Hur många meter skiljer det?
Hade Sverige fler eller färre invånare år 1571 än år 1900?;Sverige år 1571;Sverige år 1900;0,9;5,1;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Drottningholms slott fler eller färre rum än Stockholms slott?;Drottningholms slott;Stockholms slott;200;1430;rum;Hur många rum skiljer det?
Varade Kalmarkriget fler eller färre år än trettioåriga kriget?;Kalmarkriget;Trettioåriga kriget;2;30;år;Hur många år skiljer det?
Är en hockeyklubba längre eller kortare än ett basebollträ?;Hockeyklubba;Basebollträ;1,5;1,06;meter;Hur många meter skiljer det?
Har en tärning fler eller färre hörn än sidor?;Tärningens hörn;Tärningens sidor;8;6;antal;Hur många skiljer det?
Levde Sten Sture den äldre kortare eller längre än Axel Oxenstierna?;Sten Sture den äldre;Axel Oxenstierna;63;71;år;Hur många år skiljer det i ålder vid döden?
Levde drottning Margareta längre eller kortare än Engelbrekt?;Drottning Margareta;Engelbrekt;59;46;år;Hur många år skiljer det i ålder vid döden?
Blev Karl X Gustav äldre eller yngre än Karl IX?;Karl X Gustav;Karl IX;37;61;år;Hur många år skiljer det i ålder vid döden?
Levde Anders Celsius längre eller kortare än Alfred Nobel?;Anders Celsius;Alfred Nobel;42;63;år;Hur många år skiljer det i ålder vid döden?
Regerade Magnus Eriksson fler eller färre år än Karl X Gustav?;Magnus Erikssons regeringstid;Karl X Gustav regeringstid;45;6;år;Hur många år skiljer det?
Levde Carl von Linné längre eller kortare än Anders Celsius?;Carl von Linné;Anders Celsius;70;42;år;Hur många år skiljer det i ålder vid döden?
Levde Engelbrekt längre eller kortare än Heliga Birgitta?;Engelbrekt;Heliga Birgitta;46;70;år;Hur många år skiljer det i ålder vid döden?
Levde Anders Celsius längre eller kortare än Emanuel Swedenborg?;Anders Celsius;Emanuel Swedenborg;42;84;år;Hur många år skiljer det i ålder vid döden?
Regerade Magnus Ladulås fler eller färre år än Magnus Eriksson?;Magnus Ladulås regeringstid;Magnus Erikssons regeringstid;15;45;år;Hur många år skiljer det?
Regerade Karl IX fler eller färre år än Magnus Eriksson?;Karl IX regeringstid;Magnus Erikssons regeringstid;7;45;år;Hur många år skiljer det?
Regerade Karl X Gustav fler eller färre år än Karl IX?;Karl X Gustav;Karl IX;6;7;år;Hur många år skiljer det i regeringstid?
Levde Erik den helige längre eller kortare än Carl von Linné?;Erik den helige;Carl von Linné;40;70;år;Hur många år skiljer det i ålder vid döden?
Levde Gustav II Adolf längre eller kortare än Karl XII?;Gustav II Adolf;Karl XII;37;36;år;Hur många år skiljer det i ålder vid döden?
Är ett fotbollsmål bredare eller smalare än ett ishockeymål?;Fotbollsmål;Ishockeymål;7,3;1,8;meter;Hur många meter skiljer det?
Väger ett bowlingklot mer eller mindre än en bowlingkägla?;Bowlingklot;Bowlingkägla;7;1,5;kilo;Hur många kilo skiljer det?
Regerade Gustav Vasa fler eller färre år än drottning Kristina?;Gustav Vasa;Drottning Kristina;37;22;år;Hur många år skiljer det i regeringstid?
Var Gustav Vasa äldre eller yngre än Gustav II Adolf när de dog?;Gustav Vasa;Gustav II Adolf;64;37;år;Hur många år skiljer det i ålder vid döden?
Hade Vasaskeppet fler eller färre kanoner än master?;Antal kanoner på Vasa;Antal master på Vasa;64;3;styck;Hur många fler kanoner än master skiljer det?
Är Vasaskeppet högre från köl till masttopp än det är långt?;Vasa höjd till masttopp;Vasa längd;52;69;meter;Hur många meter skiljer det?
Levde Gustav Vasa fler eller färre år än vikingatiden varade?;Gustav Vasas livslängd;Vikingatidens längd;64;273;år;Hur många år skiljer det?
Är Uppsala domkyrka högre eller lägre än Kalmar slotts torn?;Uppsala domkyrka;Kalmar slotts torn;118;30;meter;Hur många meter skiljer det i höjd?
Var Sverige med i Kalmarunionen fler eller färre år än Gustav Vasa levde?;Sverige i Kalmarunionen;Gustav Vasas livslängd;126;64;år;Hur många år skiljer det?
Varade vikingatiden fler eller färre år än stormaktstiden?;Vikingatidens längd;Stormaktstidens längd;273;110;år;Hur många år skiljer det?
Väger en cykel mer eller mindre än en sparkcykel?;Cykel;Sparkcykel;14;4;kilo;Hur många kilo skiljer det?
Är Vänern större eller mindre än Vättern till ytan?;Vänern;Vättern;5650;1893;kvadratkilometer;Hur många kvadratkilometer skiljer det?
Har Carl XVI Gustaf ett högre eller lägre ordningsnummer än den högst numrerade Gustav?;Carl XVI Gustafs ordningsnummer;Högsta Gustav-numret;16;6;ordningsnummer;Hur många nummer skiljer det?
Vägde Vasaskeppet mer eller mindre än en modern stridsvagn?;Vasaskeppets vikt;Modern stridsvagn;1200;60;ton;Hur många ton skiljer det?
Restes det fler eller färre runstenar i Danmark än i Sverige?;Runstenar i Danmark;Runstenar i Sverige;250;2500;styck;Hur många runstenar skiljer det?
Är Kalmar slott äldre eller yngre än Stockholms slott?;Kalmar slott;Stockholms slott;745;270;år;Hur många år skiljer det i ålder?
Var Karl XII äldre eller yngre än Gustav Vasa när de dog?;Karl XII;Gustav Vasa;36;64;år;Hur många år skiljer det i ålder vid döden?
Hade ett vikingaskepp fler eller färre man i besättningen än Vasaskeppet hade kanoner?;Besättning på vikingaskepp;Kanoner på Vasa;30;64;styck;Hur många skiljer det?
Levde Karl XII fler eller färre år än Sverige var med i Kalmarunionen?;Karl XII levde;Sverige i Kalmarunionen;36;126;år;Hur många år skiljer det?
Regerade Karl XI fler eller färre år än sonen Karl XII?;Karl XI;Karl XII;37;21;år;Hur många år skiljer det i regeringstid?
Är en tennisboll större eller mindre i diameter än en golfboll?;Tennisboll;Golfboll;6,7;4,3;centimeter;Hur många centimeter skiljer det?
Var Gustav II Adolf äldre eller yngre än Karl XIV Johan när de blev kungar?;Gustav II Adolf blir kung;Karl XIV Johan blir kung;16;55;år;Hur många år skiljer det i ålder?
Varade stormaktstiden fler eller färre år än Gustav Vasa regerade?;Stormaktstiden;Gustav Vasas regeringstid;110;37;år;Hur många år skiljer det?
Vann Ingemar Stenmark fler eller färre världscupsegrar i alpint än Björn Borg vann Grand Slam-titlar i tennis?;Ingemar Stenmarks världscupsegrar;Björn Borgs Grand Slam-titlar;86;11;segrar;Hur många skiljer det?
Har Ace of Base-albumet The Sign sålt fler eller färre exemplar i världen än Europe-albumet The Final Countdown?;Ace of Base The Sign;Europe The Final Countdown;23;6;miljoner exemplar;Hur många miljoner exemplar skiljer det?
Har Sarah Sjöström tagit fler eller färre VM-guld i simning än Carolina Klüft tog VM-guld i friidrott?;Sarah Sjöströms VM-guld;Carolina Klüfts VM-guld;14;3;VM-guld;Hur många VM-guld skiljer det?
Har Vasamuseet fler eller färre besökare per år än Moderna museet? (2023);Vasamuseet;Moderna museet;1,2;0,4;miljoner besökare;Hur många miljoner besökare skiljer det?
Regisserade Ingmar Bergman fler eller färre långfilmer än Lasse Hallström?;Ingmar Bergmans långfilmer;Lasse Hallströms långfilmer;48;25;filmer;Hur många filmer skiljer det?
Är Kaknästornet högre eller lägre än arenan Globen (Avicii Arena)?;Kaknästornet;Globen;170;85;meter;Hur många meter skiljer det?
Har bandet Kent gett ut fler eller färre studioalbum än The Cardigans?;Kents studioalbum;The Cardigans studioalbum;12;6;album;Hur många album skiljer det?
Har Håkan Hellström gett ut fler eller färre studioalbum än Robyn?;Håkan Hellströms studioalbum;Robyns studioalbum;11;8;album;Hur många album skiljer det?
Är regalskeppet Vasa längre eller kortare än ostindiefararen Götheborg?;Regalskeppet Vasa;Ostindiefararen Götheborg;69;58,5;meter;Hur många meter skiljer det?
Gjorde Zlatan Ibrahimovic fler eller färre landslagsmål för Sverige än Henrik Larsson?;Zlatan Ibrahimovics landslagsmål;Henrik Larssons landslagsmål;62;37;mål;Hur många mål skiljer det?
Har Vasamuseet fler eller färre besökare per år än Moderna museet i Stockholm? (2022);Vasamuseet;Moderna museet Stockholm;0,9;0,5;miljoner besökare;Hur många miljoner besökare skiljer det?
Har Nationalmuseum fler eller färre besökare per år än Vasamuseet? (2023);Nationalmuseum;Vasamuseet;0,4;1,2;miljoner besökare;Hur många miljoner besökare skiljer det?
Har bandet Europe gett ut fler eller färre studioalbum än Kent?;Europes studioalbum;Kents studioalbum;11;12;album;Hur många album skiljer det?
Regisserade Lasse Hallström fler eller färre långfilmer än Ingmar Bergman?;Lasse Hallströms långfilmer;Ingmar Bergmans långfilmer;25;48;filmer;Hur många filmer skiljer det?
Tog Carolina Klüft fler eller färre VM-guld i friidrott än Sarah Sjöström tog VM-guld i simning?;Carolina Klüfts VM-guld;Sarah Sjöströms VM-guld;3;14;VM-guld;Hur många VM-guld skiljer det?
Har Moderna museet fler eller färre besökare per år än Vasamuseet? (2023);Moderna museet;Vasamuseet;0,4;1,2;miljoner besökare;Hur många miljoner besökare skiljer det?
Har Robyn gett ut fler eller färre studioalbum än Kent?;Robyns studioalbum;Kents studioalbum;8;12;album;Hur många album skiljer det?
Har The Cardigans gett ut fler eller färre studioalbum än Håkan Hellström?;The Cardigans studioalbum;Håkan Hellströms studioalbum;6;11;album;Hur många album skiljer det?
Är ostindiefararen Götheborg längre eller kortare än regalskeppet Vasa?;Ostindiefararen Götheborg;Regalskeppet Vasa;58,5;69;meter;Hur många meter skiljer det?
Har First Aid Kit gett ut fler eller färre studioalbum än Ingmar Bergman regisserade långfilmer?;First Aid Kits studioalbum;Ingmar Bergmans långfilmer;5;48;verk;Hur många verk skiljer det?
Vann Björn Borg fler eller färre Grand Slam-titlar i tennis än Ingemar Stenmark vann världscupsegrar i alpint?;Björn Borgs Grand Slam-titlar;Ingemar Stenmarks världscupsegrar;11;86;titlar;Hur många skiljer det?
Har Robyn gett ut fler eller färre studioalbum än Håkan Hellström?;Robyns studioalbum;Håkan Hellströms studioalbum;8;11;album;Hur många album skiljer det?
Väger en golfboll mer eller mindre än en pingisboll?;Golfboll;Pingisboll;46;2,7;gram;Hur många gram skiljer det?
Är Uppsala domkyrka högre eller lägre än Lunds domkyrka?;Uppsala domkyrka;Lunds domkyrka;118,7;55;meter;Hur många meter skiljer det i höjd?
Är Karlatornet i Göteborg högre eller lägre än Lunds domkyrka?;Karlatornet;Lunds domkyrka;246;55;meter;Hur många meter skiljer det i höjd?
Har Stockholms slott fler eller färre rum än Läckö slott?;Stockholms slott;Läckö slott;1430;248;rum;Hur många rum skiljer det?
Är Göta kanal längre eller kortare än Tjörnbron?;Göta kanal;Tjörnbron;190;0,664;kilometer;Hur många kilometer skiljer det i längd?
Är kontorstornet Läppstiftet (Lilla Bommen) i Göteborg högre eller lägre än Kaknästornet i Stockholm?;Läppstiftet (Lilla Bommen);Kaknästornet;86;155;meter;Hur många meter skiljer det i höjd?
Tar arenan Tele2 Arena fler eller färre åskådare än Friends Arena vid en konsert?;Tele2 Arena;Friends Arena;45000;65000;åskådare;Hur många åskådare skiljer det?
Är berg-och-dalbanan Insane på Gröna Lund högre eller lägre än Lisebergstornet i Göteborg?;Insane;Lisebergstornet;32;116;meter;Hur många meter skiljer det i höjd?
Är berg-och-dalbanan Helix på Liseberg högre eller lägre än Kaknästornet i Stockholm?;Helix;Kaknästornet;41;155;meter;Hur många meter skiljer det i höjd?
Är trärullbanan Balder på Liseberg högre eller lägre än Karlatornet i Göteborg?;Balder;Karlatornet;36;246;meter;Hur många meter skiljer det i höjd?
Tar teaterscenen Dramatens stora scen fler eller färre åskådare än arenan Scandinavium?;Dramatens stora scen;Scandinavium;770;12000;åskådare;Hur många åskådare skiljer det?
Tar Cirkus på Djurgården i Stockholm fler eller färre åskådare än Ullevi i Göteborg?;Cirkus i Stockholm;Ullevi;1650;43000;åskådare;Hur många åskådare skiljer det?
Är fritt fall-tornet på Lisebergstornet högre eller lägre än fritt fall-attraktionen Valkyria på Liseberg?;Lisebergstornet (fritt fall);Valkyria;90;50;meter;Hur många meter skiljer det i fallhöjd?
Tar arenan Ullevi i Göteborg fler eller färre åskådare än Scandinavium?;Ullevi;Scandinavium;43000;12000;åskådare;Hur många åskådare skiljer det?
Tar Friends Arena fler eller färre åskådare än arenan Scandinavium i Göteborg?;Friends Arena;Scandinavium;65000;12000;åskådare;Hur många åskådare skiljer det?
Är tornet på Stockholms stadshus högre eller lägre än kontorstornet Läppstiftet (Lilla Bommen) i Göteborg?;Stockholms stadshus torn;Läppstiftet (Lilla Bommen);106;86;meter;Hur många meter skiljer det i höjd?
Är Kaknästornet i Stockholm högre eller lägre än trärullbanan Balder på Liseberg?;Kaknästornet;Balder;155;36;meter;Hur många meter skiljer det i höjd?
Tar Friends Arena fler eller färre åskådare än teaterscenen Dramatens stora scen?;Friends Arena;Dramatens stora scen;65000;770;åskådare;Hur många åskådare skiljer det?
Tar arenan Ullevi i Göteborg fler eller färre åskådare än Cirkus på Djurgården i Stockholm?;Ullevi;Cirkus i Stockholm;43000;1650;åskådare;Hur många åskådare skiljer det?
Tar arenan Tele2 Arena fler eller färre åskådare än teaterscenen Dramatens stora scen?;Tele2 Arena;Dramatens stora scen;30000;770;åskådare;Hur många åskådare skiljer det?
Har ett piano fler eller färre tangenter än en gitarr har strängar?;Pianots tangenter;Gitarrens strängar;88;6;antal;Hur många skiljer det?
Skrev Astrid Lindgren fler eller färre kapitelböcker än bilderböcker?;Astrid Lindgrens kapitelböcker;Astrid Lindgrens bilderböcker;34;41;böcker;Hur många böcker skiljer det?
Är skidloppet Vasaloppet längre eller kortare än Stockholm Marathon?;Vasaloppet;Stockholm Marathon;90;42;kilometer;Hur många kilometer skiljer det?
Har friluftsmuseet Skansen fler eller färre besökare per år än Liseberg? (2023);Skansen;Liseberg;1,4;2,3;miljoner besökare;Hur många miljoner besökare skiljer det?
Har Sverige vunnit Eurovision fler eller färre gånger än Tre Kronor tagit VM-guld i ishockey?;Sveriges Eurovision-segrar;Tre Kronors VM-guld;7;11;segrar;Hur många segrar skiljer det?
Är Astrid Lindgrens böcker översatta till fler eller färre språk än enbart Pippi-böckerna?;Astrid Lindgrens böcker;Pippi-böckerna;100;78;språk;Hur många språk skiljer det?
Är Vasaloppet längre eller kortare än motionsloppet Lidingöloppet?;Vasaloppet;Lidingöloppet;90;30;kilometer;Hur många kilometer skiljer det?
Hade Liseberg fler eller färre besökare än Gröna Lund? (2023);Liseberg;Gröna Lund;2,3;0,7;miljoner besökare;Hur många miljoner besökare skiljer det?
Har Tre Kronor tagit fler eller färre VM-guld i ishockey än Sverige tagit medaljer i fotbolls-VM?;Tre Kronors VM-guld;Sveriges fotbolls-VM-medaljer;11;3;medaljer;Hur många medaljer skiljer det?
Har samlingsalbumet ABBA Gold sålt fler eller färre exemplar än Millennium-serien?;ABBA Gold;Stieg Larssons Millennium-serie;32;100;miljoner exemplar;Hur många miljoner exemplar skiljer det?
Är löparloppet Göteborgsvarvet längre eller kortare än Vasaloppet?;Göteborgsvarvet;Vasaloppet;21;90;kilometer;Hur många kilometer skiljer det?
Skrev August Strindberg fler eller färre teaterpjäser än Selma Lagerlöf skrev romaner?;August Strindbergs pjäser;Selma Lagerlöfs romaner;60;15;verk;Hur många verk skiljer det?
Har Sverige fått fler eller färre Nobelpris totalt än Norge?;Sveriges Nobelpris;Norges Nobelpris;34;14;Nobelpris;Hur många Nobelpris skiljer det?
Är friluftsmuseet Skansen större eller mindre till ytan än nöjesparken Gröna Lund?;Skansen;Gröna Lund;300000;36000;kvadratmeter;Hur många kvadratmeter skiljer det?
Finns det fler eller färre böcker om Sune än det gjorts Sällskapsresan-filmer?;Sune-böckerna;Sällskapsresan-filmerna;48;6;titlar;Hur många titlar skiljer det?
Har ABBA sålt fler eller färre skivor totalt än samlingsalbumet ABBA Gold?;ABBA totalt;ABBA Gold;385;32;miljoner skivor;Hur många miljoner skivor skiljer det?
Har Sverige fått fler eller färre Nobelpris totalt än antalet svenska Nobelpris i litteratur?;Sveriges Nobelpris totalt;Svenska Nobelpris i litteratur;34;8;Nobelpris;Hur många Nobelpris skiljer det?
Levde dj:n Avicii fler eller färre år än författaren Astrid Lindgren?;Avicii;Astrid Lindgren;28;94;år;Hur många år skiljer det i ålder?
Har Astrid Lindgrens böcker sålt fler eller färre exemplar än ABBA sålt skivor?;Astrid Lindgrens böcker;ABBA;170;385;miljoner exemplar;Hur många miljoner skiljer det?
Skrev August Strindberg fler eller färre teaterpjäser än det gjorts Sällskapsresan-filmer?;August Strindbergs pjäser;Sällskapsresan-filmerna;60;6;antal;Hur många skiljer det?
Levde August Strindberg fler eller färre år än Astrid Lindgren?;August Strindberg;Astrid Lindgren;63;94;år;Hur många år skiljer det i ålder?
Har Drottningholms slott fler eller färre rum än det gått filmer i Sällskapsresan-serien?;Drottningholms slott;Sällskapsresan-filmerna;200;6;antal;Hur många skiljer det?
Har ett schackbräde fler eller färre rutor än en Rubiks kub har klistermärken?;Schackbräde;Rubiks kub;64;54;antal;Hur många skiljer det?
Har Daim fler eller färre kalorier än julmust per 100 gram?;Daim;Julmust;540;40;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har plättar fler eller färre kalorier än våfflor per 100 gram?;Plättar;Våffla;230;290;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har Ahlgrens bilar fler eller färre kalorier än pepparkakor per 100 gram?;Ahlgrens bilar;Pepparkaka;350;430;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Väger en våffla mer eller mindre än en plätt?;Våffla;Plätt;75;25;gram;Hur många gram skiljer det?
Väger en portion kroppkakor mer eller mindre än en hel limpa blodpudding?;Kroppkakor;Blodpudding;200;500;gram;Hur många gram skiljer det?
Väger en storpåse Ahlgrens bilar mer eller mindre än en kexchokladbit?;Ahlgrens bilar;Kexchoklad;1000;24;gram;Hur många gram skiljer det?
Har Daim fler eller färre kalorier än Dumle per 100 gram?;Daim;Dumlekola;540;474;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Har risgrynsgröt fler eller färre kalorier än pepparkakor per 100 gram?;Risgrynsgröt;Pepparkaka;90;430;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Väger en plätt mer eller mindre än en hel sats våffelsmet?;Plätt;Våffelsmet;25;600;gram;Hur många gram skiljer det?
Har en hel prinsesstårta fler eller färre kalorier än en pepparkaka?;Hel prinsesstårta;Pepparkaka;3500;35;kalorier;Hur många kalorier skiljer det?
Väger en burk surströmming mer eller mindre än en köttbulle?;Burk surströmming;Köttbulle;300;20;gram;Hur många gram skiljer det?
Innehåller en snaps mer eller mindre alkohol än ett lättöl?;Snaps;Lättöl;40;2,1;volymprocent;Hur många procentenheter skiljer det?
Kostar en burk surströmming mer eller mindre än en falukorv?;Burk surströmming;Falukorv;90;35;kronor;Hur många kronor skiljer det?
Har kladdkaka fler eller färre kalorier än filmjölk per 100 gram?;Kladdkaka;Filmjölk;400;56;kalorier per 100 gram;Hur många kalorier per 100 gram skiljer det?
Innehåller glögg mer eller mindre alkohol än ett julöl?;Glögg;Julöl;10;3,5;volymprocent;Hur många procentenheter skiljer det?
Ger en hel ostkaka fler eller färre portioner än en chokladboll?;Hel ostkaka;Chokladboll;8;1;portioner;Hur många portioner skiljer det?
Väger en hel falukorv mer eller mindre än en köttbulle?;Hel falukorv;Köttbulle;800;20;gram;Hur många gram skiljer det?
